"","Provider.ID","QC-T-ed_1b","QC-T-op_3b","QC-T-op_20","QC-T","QC-CP-op_6","QC-CP-op_7","QC-CP-pn_6","QC-CP-scip_inf_1","QC-CP-scip_inf_2","QC-CP-scip_inf_3","QC-CP-scip_vte_2","QC-CP-stk_6","QC-CP-vte_3","QC-CP-vte_6","QC-CP","QC-AD-readm_30_ami","QC-AD-readm_30_copd","QC-AD-readm_30_cabg","QC-AD-readm_30_hf","QC-AD-readm_30_pn","QC-AD-readm_30_hipknee","QC-AD-readm_30_stk","QC-AD","PD-mort_30_copd","PD-mort_30_cabg","PD-mort_30_ami","PD-mort_30_hf","PD-mort_30_pn","PD-mort_30_stk","QC","PD","PW","QS"
"59","100054",0.354948805460751,NA,0.0539654144305307,0.204457109945641,1,1,1,1,1,1,1,NA,NA,NA,1,NA,0.686274509803922,NA,0.322356573192694,0.362195410456589,0.340410219503419,NA,0.427809178239156,0.45801317233809,NA,0.616520351157223,0.17578947368421,0.480294396961064,NA,18.1362920909422,14.4218116178382,18.75,51.3081037087804
"60","100055",0.123151308304892,NA,0.503577817531306,0.313364562918099,1,1,1,1,1,1,1,1,1,NA,1,0.677671589921807,0.34085414987913,NA,0.0746076665809108,0.32907499408564,0.561353004677942,0.538376790304811,0.42032303257504,0.679198682766191,NA,0.519553072625698,0.836052631578947,0.404795821462488,0.157913799348062,19.2631955054793,17.3167600518759,12.0833333333333,48.6632888906886
"61","100057",0.764789533560865,NA,0.503577817531306,0.634183675546085,1,1,1,0.99,0.978021978021978,1,1,0.98780487804878,1,0.957746478873239,0.9913573334944,0.0299739357080799,0.107708836959441,0.178707224334601,0.0560843838435812,0.85829193281287,0.969413458078445,0.582078589790672,0.397465480218241,0.634193194291987,0.184731385485391,0.213487629688747,0.580789473684211,0.227920227920228,0.717493661716769,22.4778498806525,14.2145309599296,7.08333333333333,43.7757141739155
"62","10006",0.192832764505119,NA,0.0539654144305307,0.123399089467825,1,0.983870967741935,0.9625,1,1,0.989010989010989,0.99,0.939024390243902,0.640625,0.887323943661972,0.93923552906588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","100062",0.761092150170648,NA,0.642516398330352,0.7018042742505,0.96,0.919354838709677,0.9375,0.97,0.967032967032967,0.945054945054945,0.99,0.865853658536585,0.75,0.647887323943662,0.895268373327784,0.922241529105126,0.436744560838034,0.788973384030418,0.974273218420376,0.596640643482375,0.240014393666787,0.165626147631289,0.589216268167772,0.153677277716795,0.0527803958529689,0.839584996009577,0.497105263157895,0.789411206077873,0.025353132922854,24.2920990638451,13.0995126207665,2.08333333333333,39.4749450179449
"64","100063",0.536689419795222,NA,0.769528920691711,0.653109170243467,1,1,0.9125,0.96,0.989010989010989,0.989010989010989,0.99,0.963414634146341,0.953125,0.746478873239437,0.950354048540776,0.475238922675934,0.172978780553317,NA,0.390275276562902,0.24509108114502,NA,0.134777818582446,0.283672375903924,0.248902305159166,NA,0.821628092577813,0.728684210526316,0.241690408357075,0.717493661716769,20.968173274313,18.3893245222476,2.91666666666667,42.2741644632272
"65","100067",0.75,NA,0.930530709600477,0.840265354800239,0.973333333333333,0.967741935483871,0.9875,0.99,0.989010989010989,0.978021978021978,0.99,0.963414634146341,0.765625,0.690140845070423,0.929478871506694,0.392701998262381,0.801772763900081,NA,0.224594803190121,0.362195410456589,0.0834832673623606,0.709144326110907,0.428982094880406,0.277442371020856,NA,0.949720670391061,0.497105263157895,0.632478632478632,0.930459978268743,24.4302924576371,21.9147127687813,6.25,52.5950052264184
"66","100068",0.536689419795222,NA,0.246571258199165,0.391630338997194,1,0.967741935483871,1,1,1,1,1,0.975609756097561,1,1,0.994335169158143,0.553431798436143,0.98146655922643,0.0123574144486692,0.263184975559558,0.155665956943459,0.969413458078445,0.749540947484392,0.526437301453871,0.417672886937431,0.472196041470311,0.686751795690343,0.117368421052632,0.811016144349478,0.603404563563926,21.248920106769,17.268943628134,16.25,54.767863734903
"67","100069",0.397326507394767,0.657701711491443,0.620751341681574,0.558593186855928,0.973333333333333,0.967741935483871,0.9875,0.99,0.989010989010989,0.989010989010989,1,1,0.921875,1,0.981847224683918,NA,0.156594144507118,NA,0.301003344481605,0.707357463922404,0.16012954300108,NA,0.331271123978052,0.724753018660812,NA,NA,0.672368421052632,0.480294396961064,NA,20.7967948390878,20.8601759630501,12.5,54.1569708021378
"68","10007",0.354948805460751,NA,0.642516398330352,0.498732601895551,NA,NA,0.9125,0.96,1,0.956043956043956,1,NA,NA,NA,0.965708791208791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","100070",0.656712172923777,NA,0.722122838401908,0.689417505662843,1,1,1,1,1,1,1,1,1,1,1,0.986533449174631,0.975825946817083,0.981939163498099,0.985078466683818,0.830376153300213,0.898164807484707,0.927653323540213,0.940795901499823,0.417672886937431,0.333647502356268,0.949720670391061,0.0694736842105264,0.280151946818613,0.522274538210793,29.2245934129185,14.2941179384705,0,43.518711351389
"70","100071",0.671786120591581,0.232273838630807,0.277877161598092,0.393979040273493,1,0.983870967741935,0.9875,0.99,0.978021978021978,0.945054945054945,1,0.817073170731707,0.953125,NA,0.961627340172285,0.023892267593397,0.34085414987913,NA,0.241317211216877,0.47125621007807,0.768261964735516,0.119353654058024,0.327489242926836,0.45801317233809,NA,0.324421388667199,0.192894736842105,0.381291547958215,0.104672220210069,18.7010624819179,9.74195377343785,0.833333333333333,29.2763495886891
"71","100072",0.737770193401593,NA,0.847048300536673,0.792409246969133,0.973333333333333,1,1,1,0.989010989010989,1,1,0.98780487804878,1,1,0.99501492003931,0.59383145091225,0.542841794251947,NA,0.112940571134551,0.43222143364088,0.768261964735516,0.208226221079691,0.443053905959139,0.76344676180022,NA,0.749401436552275,0.553684210526316,0.332146248812915,0.961608113002535,24.7830896996398,22.4019118046284,11.6666666666667,58.8516681709349
"72","100073",0.662116040955631,NA,0.246571258199165,0.454343649577398,0.986666666666667,0.919354838709677,0.9875,1,0.989010989010989,0.989010989010989,1,0.939024390243902,0.984375,0.915492957746479,0.97104358313887,0.715899218071242,0.617244157937147,0.467680608365019,0.301003344481605,0.950555949846227,0.925152932709608,0.582078589790672,0.651373543028789,0.502744237102086,0.0885956644674835,0.800877893056664,0.436842105263158,0.830721747388414,0.303513219847881,23.0751197305006,16.4627492618094,10.8333333333333,50.3712023256433
"73","100075",0.393060295790671,NA,0.722122838401908,0.55759156709629,1,0.967741935483871,0.975,0.99,0.989010989010989,0.989010989010989,1,0.926829268292683,0.96875,0.957746478873239,0.976408966067177,0.0369244135534318,0.399946279881816,0.370722433460076,0.416773861589915,0.362195410456589,0.0647715005397625,0.0161586485493941,0.238213221147283,0.634193194291987,0.844486333647502,0.800877893056664,0.7,0.830721747388414,0.0854762767113365,19.6912639367861,21.6430858060884,11.25,52.5843497428745
"74","100077",0.649032992036405,NA,0.535181872391175,0.59210743221379,0.973333333333333,0.935483870967742,0.925,0.99,0.978021978021978,0.978021978021978,0.99,0.926829268292683,0.984375,0.830985915492958,0.951205134413067,0.0990443092962641,0.260542573193661,0.0418250950570342,0.0900437355286854,0.0366690324106932,0.48722562072688,0.0951156812339332,0.158638006778164,0.724753018660812,0.885014137606032,0.686751795690343,0.836052631578947,0.864434947768281,0.744295545092358,18.9105619267225,26.3405670910932,4.16666666666667,49.4177956844823
"75","10008",0.138794084186576,NA,0.503577817531306,0.321185950858941,NA,NA,0.9125,NA,NA,NA,NA,NA,NA,NA,0.9125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","100080",0.307167235494881,NA,0.0954084675014908,0.201287851498186,1,1,1,1,1,1,1,1,0.90625,1,0.990625,0.0516941789748045,0.189900617781359,0.0712927756653993,0.0972472343709802,0.155665956943459,0.16012954300108,0.0400293793609989,0.109422812299726,0.593029637760702,0.788878416588124,0.939345570630487,0.436842105263158,0.632478632478632,0.786309308221659,14.4592851533101,23.2049092830154,3.33333333333333,40.9975277696588
"77","100081",0.202502844141069,NA,0.566189624329159,0.384346234235114,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.288208434058555,NA,0.416773861589915,0.112136266855926,NA,NA,0.272372854168132,0.724753018660812,NA,NA,0.436842105263158,0.879154795821462,NA,11.7413232044805,22.6749991082826,19.1666666666667,53.5829889794298
"78","100084",0.869738339021615,NA,0.85629099582588,0.863014667423748,0.973333333333333,0.967741935483871,0.9875,0.99,0.989010989010989,0.978021978021978,1,0.902439024390244,1,1,0.978804726024042,0.1876629018245,0.34085414987913,0.178707224334601,0.263184975559558,0.47125621007807,0.0647715005397625,0.494307748806463,0.285820673003155,0.376509330406147,0.426013195098963,0.483639265762171,0.85421052631579,0.480294396961064,0.62875769648678,23.6404451827883,18.0523578390606,0.416666666666667,42.1094696885156
"79","100086",0.875711035267349,NA,0.592725104353011,0.73421806981018,1,0.983870967741935,1,1,1,1,1,0.98780487804878,1,1,0.997167584579072,0.553431798436143,0.399946279881816,NA,0.0746076665809108,0.742370475514549,0.945663907880533,0.0833639368343738,0.466564010854721,0.19840834248079,NA,0.418196328810854,0.255789473684211,0.454415954415954,0.0985150307859471,24.4216629471553,9.50216753451838,10.8333333333333,44.757163815007
"80","100087",0.699374288964733,NA,0.921884317233154,0.810629303098944,0.986666666666667,0.983870967741935,0.975,0.99,1,0.989010989010989,1,0.98780487804878,0.96875,0.859154929577465,0.974025843104584,0.990877497827976,0.99382218640881,0.196768060836502,0.985078466683818,0.974923113319139,0.991723641597697,0.98641204553801,0.87422928745885,0.072722283205269,0.213006597549482,0.983240223463687,0.612894736842105,0.879154795821462,0.250633828323071,29.5431603740264,16.7314025844726,14.1666666666667,60.4412296251657
"81","100088",0.849544937428896,NA,0.705128205128205,0.777336571278551,0.973333333333333,0.967741935483871,0.95,0.99,0.978021978021978,0.978021978021978,1,0.975609756097561,0.9375,0.859154929577465,0.960938391053619,0.553431798436143,0.370668815471394,0.432509505703422,0.549524054540777,0.47125621007807,0.817920115149334,0.840984208593463,0.576613529710372,0.679198682766191,0.788878416588124,0.483639265762171,0.754210526315789,0.917616334283001,0.766751177109743,25.7209832449171,24.390524460139,6.66666666666667,56.7781743717228
"82","100090",0.783845278725825,NA,0.705128205128205,0.744486741927015,0.946666666666667,0.870967741935484,0.9,0.98,0.989010989010989,0.978021978021978,0.99,0.939024390243902,0.96875,0.915492957746479,0.94779347236255,0.677671589921807,0.990061778135912,0.370722433460076,0.322356573192694,0.881003075467234,0.561353004677942,0.134777818582446,0.562563753348302,0.952524698133919,0.258246936852026,0.616520351157223,0.976315789473684,0.986467236467236,0.873958710612097,25.053821862643,25.9112984594233,3.33333333333333,54.2984536553995
"83","100092",0.504835039817975,NA,0.185450208706023,0.345142624261999,1,0.983870967741935,0.975,1,0.989010989010989,0.978021978021978,0.99,0.975609756097561,0.953125,1,0.984463869087246,0.00130321459600347,0.0534515175933387,0.0712927756653993,0.187805505531258,0.596640643482375,0.637639438646995,0.384869629085567,0.276143246371563,0.277442371020856,0.143261074458058,0.0678371907422187,0.775789473684211,0.811016144349478,0.884099963781239,17.8416637746756,16.4413678779781,1.66666666666667,35.9496983193204
"84","100093",0.735494880546075,NA,0.949612403100775,0.842553641823425,0.973333333333333,0.935483870967742,1,0.99,0.989010989010989,0.989010989010989,1,0.963414634146341,0.859375,0.830985915492958,0.953061473196235,0.360990443092963,0.74993284985227,0.95532319391635,0.344224337535374,0.9680624556423,0.95897804965815,0.582078589790672,0.702798559926868,0.634193194291987,0.333647502356268,0.0562649640861931,0.672368421052632,0.316951566951567,0.413980441868888,27.7601519438503,13.4855893922641,15.4166666666667,56.6624080027811
"85","100099",0.666951080773606,NA,0.620751341681574,0.64385121122759,1,1,0.975,1,1,0.978021978021978,1,0.926829268292683,0.96875,NA,0.983177916257185,0.0425716768027802,0.00268600590921297,NA,0.0746076665809108,0.394369529216939,NA,0.0951156812339332,0.121870111948755,0.679198682766191,NA,0.550678371907422,0.525,0.830721747388414,0.372328866352771,19.4322137714837,19.719517789432,6.66666666666667,45.8183982275823
"86","10009F",NA,NA,NA,NA,NA,NA,0.9375,0.99,0.967032967032967,0.956043956043956,0.97,NA,NA,NA,0.964115384615385,0.21372719374457,NA,NA,0.322356573192694,0.0156139105748758,NA,NA,0.18389922583738,NA,NA,0.272944932162809,0.580789473684211,0.296296296296296,NA,NA,12.7781189127035,NA,NA
"87","100102",0.635096700796359,NA,0.21824686940966,0.42667178510301,0.333333333333333,0.870967741935484,0.875,0.82,0.835164835164835,0.901098901098901,0.92,0.902439024390244,0.765625,NA,0.802625426213644,0.113814074717637,0.140746709642761,NA,0.161306920504245,0.0532292405961675,NA,NA,0.117274236365203,0.76344676180022,NA,0.949720670391061,0.836052631578947,0.157882241215575,NA,14.9619049742429,22.5591858748817,5,42.5210908491245
"88","100105",0.794937428896473,NA,0.898628503279666,0.84678296608807,0.986666666666667,0.951612903225806,0.925,0.97,0.989010989010989,0.989010989010989,1,0.963414634146341,0.875,0.943661971830986,0.959337815389178,0.979148566463944,0.957292506043513,0.696768060836502,0.449446874196038,0.940856399337592,0.817920115149334,0.965846492838781,0.829611287837958,0.00439077936333698,0.213006597549482,0.550678371907422,0.407105263157895,0.605413105413105,0.444042013763129,29.2859118812801,12.3590896175243,0.416666666666667,42.061668165471
"89","100106",0.710466439135381,NA,0.847048300536673,0.778757369836027,NA,NA,0.9,0.97,0.967032967032967,0.901098901098901,1,NA,NA,NA,0.947626373626374,NA,0.34085414987913,NA,0.66709544635966,0.32907499408564,0.637639438646995,NA,0.493666007242856,0.45801317233809,NA,NA,0.332105263157895,0.128442545109212,NA,24.6672194522806,10.2062331178355,20.4166666666667,55.2901192367828
"90","100107",0.796928327645051,0.383863080684597,0.592725104353011,0.59117217089422,1,1,0.9875,1,0.956043956043956,0.978021978021978,0.99,0.951219512195122,1,NA,0.984753938473451,0.59383145091225,0.652162234756916,NA,0.0836120401337793,0.0854033593565177,0.198272759985606,0.233933161953727,0.3078691678498,0.905049396267838,NA,0.749401436552275,0.213947368421053,0.480294396961064,0.325606664252083,20.9310586357497,17.8286617496954,4.16666666666667,42.9263870521117
"91","100109",0.532423208191126,NA,0.592725104353011,0.562574156272069,0.92,0.951612903225806,0.9875,0.99,0.989010989010989,0.978021978021978,1,0.98780487804878,0.953125,0.915492957746479,0.967256870605403,0.553431798436143,0.130271286596831,NA,0.549524054540777,0.221433640880057,0.340410219503419,0.186558942343004,0.330271657050038,0.634193194291987,NA,0.970869912210694,0.932368421052632,0.480294396961064,0.92212966316552,20.6678075991946,26.2657039178793,9.16666666666667,56.1001781837405
"92","10011",0.49971558589306,NA,0.795169946332737,0.647442766112899,0.986666666666667,1,0.95,1,0.989010989010989,0.989010989010989,1,0.878048780487805,0.859375,0.732394366197183,0.938450679137363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","100110",0.597838452787258,NA,0.128801431127013,0.363319941957135,0.986666666666667,0.951612903225806,1,1,0.989010989010989,0.989010989010989,1,1,0.96875,1,0.988505154791445,0.0299739357080799,0.0193392425463336,0.178707224334601,0.0054026241317211,0.0319375443577005,0.130622526088521,0.046639735585751,0.0632318332503868,0.76344676180022,0.672950047125353,0.858739026336792,0.308421052631579,0.210588793922127,0.967765302426657,15.7228547777663,21.0106165791263,0,36.7334713568926
"94","100113",0.940841865756541,NA,0.566189624329159,0.75351574504285,1,1,0.925,0.99,0.989010989010989,0.989010989010989,1,0.975609756097561,0.9375,0.929577464788732,0.973570919890827,0.360990443092963,0.23556271823798,0.642585551330799,0.0313866735271418,0.198012775017743,0.107592659229939,0.0712449504223284,0.235339395836985,0.995060373216246,0.672950047125353,0.0678371907422187,0.580789473684211,0.895536562203229,0.028250633828323,21.8047340085629,18.0023571155532,10.8333333333333,50.6404244574495
"95","100117",0.476109215017065,0.657701711491443,0.592725104353011,0.575512010287173,0.933333333333333,0.919354838709677,0.95,0.99,0.989010989010989,0.978021978021978,0.99,0.975609756097561,0.9375,0.901408450704225,0.956423934587776,0.360990443092963,0.0958904109589042,NA,0.171597633136095,0.771705701443104,0.414897445124145,0.709144326110907,0.420704326644353,0.45801317233809,NA,0.0307262569832403,0.233947368421053,0.683998100664767,0.92212966316552,21.6960030168811,15.5254304104845,14.1666666666667,51.3881000940323
"96","100118",0.851535836177474,NA,0.825581395348837,0.838558615763156,1,0.887096774193548,0.9875,1,0.989010989010989,0.978021978021978,0.99,0.975609756097561,0.9375,0.859154929577465,0.960389442690154,0.0855777584708949,0.686274509803922,NA,0.280936454849498,0.43222143364088,0.768261964735516,0.348879911861917,0.433692005560438,0.45801317233809,NA,0.272944932162809,0.105526315789474,0.522079772079772,0.500181093806592,24.807111822375,12.3916352411782,2.91666666666667,40.1154137302199
"97","10012",0.202502844141069,NA,0.80799045915325,0.50524665164716,1,1,0.9,1,0.967032967032967,1,1,1,0.828125,NA,0.966128663003663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","100121",0.341581342434585,NA,0.15474060822898,0.248160975331783,0.933333333333333,0.951612903225806,1,0.94,0.967032967032967,0.912087912087912,0.98,0.963414634146341,1,NA,0.960831305536262,NA,0.260542573193661,NA,0.241317211216877,0.47125621007807,0.48722562072688,0.0833639368343738,0.308741110409972,0.905049396267838,NA,NA,0.796052631578947,0.632478632478632,0.744295545092358,16.8637043475335,25.6489683784815,2.08333333333333,44.5960060593483
"99","100122",0.332480091012514,NA,0.310971973762671,0.321726032387593,0.973333333333333,1,0.95,0.98,0.978021978021978,0.989010989010989,1,0.926829268292683,0.875,NA,0.963577285406554,0.0855777584708949,0.260542573193661,NA,0.322356573192694,0.802460373787556,NA,0.150569225119354,0.324301300752832,0.502744237102086,NA,0.773343974461293,0.497105263157895,0.522079772079772,0.444042013763129,17.8844957616331,18.2621017370945,2.91666666666667,39.0632641653943
"100","100124",0.374004550625711,NA,0.683959451401312,0.528982001013511,0.986666666666667,1,1,1,1,1,1,0.975609756097561,0.953125,NA,0.990600158084914,NA,0.370668815471394,NA,0.344224337535374,0.362195410456589,0.0277078085642317,0.459786999632758,0.312916674332069,0.995060373216246,NA,0.301675977653631,0.525,0.404795821462488,0.553422672944585,20.3610981492277,18.5330323018463,4.16666666666667,43.0607971177407
"101","100125",0.909556313993174,NA,0.185450208706023,0.547503261349598,0.933333333333333,0.919354838709677,1,1,0.989010989010989,0.989010989010989,1,1,1,1,0.983071015006499,0.360990443092963,0.780016116035455,NA,0.472343709801904,0.362195410456589,NA,0.208226221079691,0.43675438009332,0.338090010976948,NA,0.0175578611332802,0.612894736842105,0.404795821462488,0.214052879391525,21.8592072938824,10.5826087320423,17.5,49.9418160259247
"102","100126",0.566268486916951,NA,0.447823494335122,0.507045990626037,1,0.82258064516129,0.9875,1,0.956043956043956,0.989010989010989,1,0.951219512195122,1,NA,0.967372789156817,0.59383145091225,0.74993284985227,NA,0.472343709801904,0.124201561391058,0.05181720043181,0.9386705839148,0.488466226050682,0.938254665203074,NA,0.579409417398244,0.213947368421053,0.0334757834757835,0.413980441868888,21.8098333981504,14.5271178424469,9.58333333333333,45.9202845739307
"103","100127",0.666951080773606,NA,0.418008348240906,0.542479714507256,0.986666666666667,0.967741935483871,0.975,1,0.989010989010989,0.989010989010989,1,0.951219512195122,0.859375,0.957746478873239,0.967577157124088,0.856211989574283,0.107708836959441,0.968631178707224,0.720349884229483,0.671871303524959,0.817920115149334,0.777451340433346,0.702877806939724,0.376509330406147,0.672950047125353,0.773343974461293,0.233947368421053,0.280151946818613,0.473741398044187,24.5881630952341,15.6146892515369,10,50.202852346771
"104","100128",0.929180887372014,NA,0.825581395348837,0.877381141360425,0.933333333333333,0.935483870967742,0.975,0.98,0.967032967032967,0.989010989010989,0.99,0.963414634146341,0.984375,0.887323943661972,0.960497473815334,0.553431798436143,0.928552242814934,0.728136882129278,0.611525598147672,0.0951029098651526,0.858582223821518,0.259640102827764,0.576424536863209,0.796377607025247,0.605089538171536,0.616520351157223,0.982894736842105,0.864434947768281,0.0108656283955089,26.8255905782108,21.5343489408883,9.58333333333333,57.9432728524324
"105","100130",0.397326507394767,NA,0.0414430530709601,0.219384780232863,NA,NA,0.95,NA,NA,NA,1,NA,1,NA,0.983333333333333,0.553431798436143,0.506849315068493,NA,0.0560843838435812,0.394369529216939,NA,NA,0.377683756641289,0.153677277716795,NA,0.839584996009577,0.672368421052632,0.731244064577398,NA,17.5600207800832,19.97395632797,5.41666666666667,42.9506437747198
"106","100131",0.417235494880546,NA,0.0954084675014908,0.256321981191018,0.96,0.967741935483871,1,1,0.989010989010989,1,1,0.98780487804878,0.96875,0.957746478873239,0.983105428141688,0.0117289313640313,0.189900617781359,0.0560836501901141,0.0154360689477746,0.362195410456589,0.130622526088521,0.0712449504223284,0.119601736464388,0.883369923161361,0.540999057492931,0.939345570630487,0.796052631578947,0.978157644824311,0.679826149945672,15.1003238421899,26.7652832090762,5,46.8656070512661
"107","100132",0.656712172923777,NA,0.825581395348837,0.741146784136307,0.88,0.967741935483871,0.9875,1,1,1,1,0.963414634146341,0.84375,NA,0.960267396625579,0.327106863596872,0.506849315068493,NA,0.52328273732956,0.362195410456589,0.414897445124145,0.186558942343004,0.386815118986444,0.222283205268935,NA,0.858739026336792,0.28078947368421,0.454415954415954,0.303513219847881,23.2025477749814,14.1316058636918,9.58333333333333,46.9174869720066
"108","100135",0.899886234357224,NA,0.903100775193798,0.901493504775511,0.986666666666667,0.967741935483871,0.9625,1,0.989010989010989,0.989010989010989,1,1,0.84375,NA,0.970964508908057,0.509556907037359,0.370668815471394,0.696768060836502,0.977360432209931,0.707357463922404,0.858582223821518,0.317664340800588,0.633994034871385,0.277442371020856,0.10933081998115,0.0351157222665602,0.117368421052632,0.296296296296296,0.0854762767113365,27.8494672061661,5.1168328184935,5,37.9663000246597
